Time,VehicleID,X,Y,Speed,Angle
56.20,3,3223.40,18.47,12.75,180.00
56.20,4,806.15,1201.60,31.36,270.00
56.20,5,1023.49,1.60,12.34,270.00
56.30,0,1283.07,1.60,45.44,270.00
56.30,1,2080.62,1.60,15.76,270.00
56.30,2,2257.64,598.40,21.29,90.00
56.30,3,3223.40,17.24,12.30,180.00
56.30,4,803.00,1201.60,31.50,270.00
56.30,5,1022.23,1.60,12.55,270.00
56.40,0,1278.55,1.60,45.21,270.00
56.40,1,2079.03,1.60,15.97,270.00
56.40,2,2259.79,598.40,21.53,90.00
56.40,3,3223.40,16.06,11.85,180.00
56.40,4,799.83,1201.60,31.70,270.00
56.40,5,1020.96,1.60,12.75,270.00
56.50,0,1274.06,1.60,44.92,270.00
56.50,1,2077.41,1.60,16.20,270.00
56.50,2,2261.96,598.40,21.67,90.00
56.50,3,3223.40,14.92,11.40,180.00
56.50,4,796.64,1201.60,31.92,270.00
56.50,5,1019.66,1.60,12.97,270.00
56.60,0,1269.60,1.60,44.61,270.00
56.60,1,2075.76,1.60,16.45,270.00
56.60,2,2264.15,598.40,21.91,90.00
56.60,3,3223.40,13.82,10.95,180.00
56.60,4,793.43,1201.60,32.13,270.00
56.60,5,1018.34,1.60,13.16,270.00
56.70,0,1265.15,1.60,44.45,270.00
56.70,1,2074.10,1.60,16.61,270.00
56.70,2,2266.36,598.40,22.13,90.00
56.70,3,3223.40,12.77,10.50,180.00
56.70,4,790.20,1201.60,32.31,270.00
56.70,5,1017.01,1.60,13.30,270.00
56.80,0,1260.74,1.60,44.13,270.00
56.80,1,2072.42,1.60,16.80,270.00
56.80,2,2268.59,598.40,22.33,90.00
56.80,3,3223.40,11.76,10.05,180.00
56.80,4,786.94,1201.60,32.54,270.00
56.80,5,1015.66,1.60,13.52,270.00
56.90,0,1256.34,1.60,43.98,270.00
56.90,1,2070.72,1.60,17.04,270.00
56.90,2,2270.85,598.40,22.55,90.00
56.90,3,3223.40,10.80,9.60,180.00
56.90,4,783.67,1201.60,32.72,270.00
56.90,5,1014.29,1.60,13.76,270.00
57.00,0,1251.97,1.60,43.73,270.00
57.00,1,2068.99,1.60,17.26,270.00
57.00,2,2273.13,598.40,22.79,90.00
57.00,3,3223.40,9.89,9.16,180.00
57.00,4,780.38,1201.60,32.86,270.00
57.00,5,1012.89,1.60,14.01,270.00
57.10,0,1247.61,1.60,43.55,270.00
57.10,1,2067.24,1.60,17.50,270.00
57.10,2,2275.42,598.40,22.97,90.00
57.10,3,3223.40,9.02,8.71,180.00
57.10,4,777.08,1201.60,33.09,270.00
57.10,5,1011.47,1.60,14.15,270.00
57.20,0,1243.28,1.60,43.35,270.00
57.20,1,2065.47,1.60,17.72,270.00
57.20,2,2277.74,598.40,23.20,90.00
57.20,3,3223.40,8.19,8.26,180.00
57.20,4,773.75,1201.60,33.30,270.00
57.20,5,1010.04,1.60,14.29,270.00
57.30,0,1238.97,1.60,43.05,270.00
57.30,1,2063.68,1.60,17.92,270.00
57.30,2,2280.08,598.40,23.35,90.00
57.30,3,3223.40,7.41,7.81,180.00
57.30,4,770.40,1201.60,33.51,270.00
57.30,5,1008.60,1.60,14.46,270.00
57.40,0,1234.69,1.60,42.86,270.00
57.40,1,2061.87,1.60,18.07,270.00
57.40,2,2282.43,598.40,23.53,90.00
57.40,3,3223.40,6.68,7.36,180.00
57.40,4,767.02,1201.60,33.71,270.00
57.40,5,1007.13,1.60,14.71,270.00
57.50,0,1230.42,1.60,42.68,270.00
57.50,1,2060.04,1.60,18.25,270.00
57.50,2,2284.80,598.40,23.72,90.00
57.50,3,3223.40,5.99,6.91,180.00
57.50,4,763.64,1201.60,33.86,270.00
57.50,5,1005.64,1.60,14.85,270.00
57.60,0,1226.17,1.60,42.46,270.00
57.60,1,2058.19,1.60,18.50,270.00
57.60,2,2287.20,598.40,23.94,90.00
57.60,3,3223.40,5.34,6.47,180.00
57.60,4,760.24,1201.60,33.99,270.00
57.60,5,1004.13,1.60,15.08,270.00
57.70,0,1221.94,1.60,42.29,270.00
57.70,1,2056.32,1.60,18.76,270.00
57.70,2,2289.61,598.40,24.15,90.00
57.70,3,3223.40,4.74,6.02,180.00
57.70,4,756.83,1201.60,34.13,270.00
57.70,5,1002.61,1.60,15.27,270.00
57.80,0,1217.74,1.60,42.03,270.00
57.80,1,2054.43,1.60,18.93,270.00
57.80,2,2292.05,598.40,24.36,90.00
57.80,3,3223.40,4.18,5.57,180.00
57.80,4,753.39,1201.60,34.34,270.00
57.80,5,1001.06,1.60,15.42,270.00
57.90,0,1213.56,1.60,41.80,270.00
57.90,1,2052.51,1.60,19.18,270.00
57.90,2,2294.51,598.40,24.61,90.00
57.90,3,3223.40,3.67,5.12,180.00
57.90,4,749.94,1201.60,34.51,270.00
57.90,5,999.51,1.60,15.56,270.00
58.00,0,1209.40,1.60,41.65,270.00
58.00,1,2050.57,1.60,19.39,270.00
58.00,2,2296.98,598.40,24.75,90.00
58.00,3,3223.40,3.20,4.67,180.00
58.00,4,746.46,1201.60,34.77,270.00
58.00,5,997.93,1.60,15.79,270.00
58.10,0,1205.25,1.60,41.44,270.00
58.10,1,2048.60,1.60,19.64,270.00
58.10,2,2299.47,598.40,24.90,90.00
58.10,3,3223.34,2.78,4.22,180.68
58.10,4,742.96,1201.60,35.00,270.00
58.10,5,996.33,1.60,15.95,270.00
58.20,0,1201.12,1.60,41.27,270.00
58.20,1,2046.62,1.60,19.80,270.00
58.20,2,2301.98,598.40,25.09,90.00
58.20,3,3223.23,2.39,4.15,181.92
58.20,4,739.44,1201.60,35.22,270.00
58.20,5,994.71,1.60,16.19,270.00
58.30,0,1197.02,1.60,41.03,270.00
58.30,1,2044.62,1.60,20.06,270.00
58.30,2,2304.51,598.40,25.25,90.00
58.30,3,3223.02,2.03,4.13,184.41
58.30,4,735.90,1201.60,35.42,270.00
58.30,5,993.08,1.60,16.38,270.00
58.40,0,1192.93,1.60,40.92,270.00
58.40,1,2042.59,1.60,20.29,270.00
58.40,2,2307.05,598.40,25.47,90.00
58.40,3,3222.68,1.81,4.16,188.69
58.40,4,732.34,1201.60,35.61,270.00
58.40,5,991.42,1.60,16.57,270.00
58.50,0,1188.85,1.60,40.79,270.00
58.50,1,2040.54,1.60,20.51,270.00
58.50,2,2309.62,598.40,25.69,90.00
58.50,3,3222.29,1.67,4.21,194.05
58.50,4,728.76,1201.60,35.84,270.00
58.50,5,989.74,1.60,16.77,270.00
58.60,0,1184.80,1.60,40.52,270.00
58.60,1,2038.47,1.60,20.65,270.00
58.60,2,2312.21,598.40,25.84,90.00
58.60,3,3221.87,1.61,4.18,200.49
58.60,4,725.15,1201.60,36.02,270.00
58.60,5,988.04,1.60,17.01,270.00
58.70,0,1180.75,1.60,40.46,270.00
58.70,1,2036.39,1.60,20.87,270.00
58.70,2,2314.81,598.40,26.05,90.00
58.70,3,3221.46,1.60,4.15,207.80
58.70,4,721.53,1201.60,36.26,270.00
58.70,5,986.33,1.60,17.15,270.00
58.80,0,1176.72,1.60,40.29,270.00
58.80,1,2034.28,1.60,21.03,270.00
58.80,2,2317.44,598.40,26.23,90.00
58.80,3,3221.03,1.60,4.29,216.08
58.80,4,717.88,1201.60,36.50,270.00
58.80,5,984.59,1.60,17.35,270.00
58.90,0,1172.71,1.60,40.14,270.00
58.90,1,2032.16,1.60,21.27,270.00
58.90,2,2320.08,598.40,26.47,90.00
58.90,3,3220.59,1.60,4.44,225.05
58.90,4,714.20,1201.60,36.73,270.00
58.90,5,982.84,1.60,17.56,270.00
59.00,0,1168.71,1.60,39.98,270.00
59.00,1,2030.00,1.60,21.52,270.00
59.00,2,2322.75,598.40,26.64,90.00
59.00,3,3220.13,1.60,4.58,234.32
59.00,4,710.51,1201.60,36.96,270.00
59.00,5,981.06,1.60,17.76,270.00
59.10,0,1164.73,1.60,39.84,270.00
59.10,1,2027.84,1.60,21.66,270.00
59.10,2,2325.43,598.40,26.86,90.00
59.10,3,3219.65,1.60,4.84,243.58
59.10,4,706.79,1201.60,37.16,270.00
59.10,5,979.26,1.60,17.95,270.00
59.20,0,1160.76,1.60,39.62,270.00
59.20,1,2025.65,1.60,21.92,270.00
59.20,2,2328.14,598.40,27.07,90.00
59.20,3,3219.14,1.60,5.04,252.12
59.20,4,703.06,1201.60,37.35,270.00
59.20,5,977.45,1.60,18.15,270.00
59.30,0,1156.82,1.60,39.50,270.00
59.30,1,2023.43,1.60,22.16,270.00
59.30,2,2330.87,598.40,27.31,90.00
59.30,3,3218.61,1.60,5.29,259.68
59.30,4,699.30,1201.60,37.60,270.00
59.30,5,975.61,1.60,18.41,270.00
59.40,0,1152.88,1.60,39.33,270.00
59.40,1,2021.19,1.60,22.39,270.00
59.40,2,2333.62,598.40,27.44,90.00
59.40,3,3218.06,1.60,5.53,265.53
59.40,4,695.52,1201.60,37.74,270.00
59.40,5,973.75,1.60,18.57,270.00
59.50,0,1148.96,1.60,39.24,270.00
59.50,1,2018.93,1.60,22.64,270.00
59.50,2,2336.38,598.40,27.61,90.00
59.50,3,3217.48,1.60,5.78,268.89
59.50,4,691.73,1201.60,37.93,270.00
59.50,5,971.88,1.60,18.70,270.00
59.60,0,1145.05,1.60,39.12,270.00
59.60,1,2016.65,1.60,22.81,270.00
59.60,2,2339.15,598.40,27.76,90.00
59.60,3,3216.89,1.60,5.93,269.86
59.60,4,687.92,1201.60,38.13,270.00
59.60,5,969.99,1.60,18.88,270.00
59.70,0,1141.15,1.60,39.00,270.00
59.70,1,2014.34,1.60,23.06,270.00
59.70,2,2341.94,598.40,27.91,90.00
59.70,3,3216.28,1.60,6.13,270.00
59.70,4,684.09,1201.60,38.30,270.00
59.70,5,968.09,1.60,19.02,270.00
59.80,0,1137.27,1.60,38.80,270.00
59.80,1,2012.01,1.60,23.25,270.00
59.80,2,2344.75,598.40,28.06,90.00
59.80,3,3215.64,1.60,6.35,270.00
59.80,4,680.23,1201.60,38.53,270.00
59.80,5,966.17,1.60,19.16,270.00
59.90,0,1133.40,1.60,38.66,270.00
59.90,1,2009.67,1.60,23.41,270.00
59.90,2,2347.57,598.40,28.22,90.00
59.90,3,3214.98,1.60,6.61,270.00
59.90,4,676.36,1201.60,38.72,270.00
59.90,5,964.24,1.60,19.36,270.00
60.00,0,1129.54,1.60,38.60,270.00
60.00,1,2007.31,1.60,23.62,270.00
60.00,2,2350.41,598.40,28.40,90.00
60.00,3,3214.30,1.60,6.78,270.00
60.00,4,672.48,1201.60,38.88,270.00
60.00,5,962.28,1.60,19.58,270.00
60.00,6,1.60,8.30,0.00,0.00
60.10,0,1125.69,1.60,38.48,270.00
60.10,1,2004.93,1.60,23.80,270.00
60.10,2,2353.27,598.40,28.58,90.00
60.10,3,3213.60,1.60,7.01,270.00
60.10,4,668.57,1201.60,39.03,270.00
60.10,5,960.30,1.60,19.82,270.00
60.10,6,1.60,8.33,0.26,0.00
60.20,0,1121.85,1.60,38.42,270.00
60.20,1,2002.53,1.60,24.00,270.00
60.20,2,2356.14,598.40,28.73,90.00
60.20,3,3212.88,1.60,7.22,270.00
60.20,4,664.65,1201.60,39.26,270.00
60.20,5,958.29,1.60,20.06,270.00
60.20,6,1.60,8.38,0.50,0.00
60.30,0,1118.02,1.60,38.28,270.00
60.30,1,2000.11,1.60,24.18,270.00
60.30,2,2359.04,598.40,28.96,90.00
60.30,3,3212.14,1.60,7.36,270.00
60.30,4,660.71,1201.60,39.41,270.00
60.30,5,956.27,1.60,20.25,270.00
60.30,6,1.60,8.45,0.75,0.00
60.40,0,1114.21,1.60,38.16,270.00
60.40,1,1997.68,1.60,24.32,270.00
60.40,2,2361.95,598.40,29.16,90.00
60.40,3,3211.39,1.60,7.53,270.00
60.40,4,656.75,1201.60,39.57,270.00
60.40,5,954.23,1.60,20.42,270.00
60.40,6,1.60,8.55,1.01,0.00
60.50,0,1110.41,1.60,38.01,270.00
60.50,1,1995.23,1.60,24.56,270.00
60.50,2,2364.90,598.40,29.42,90.00
60.50,3,3210.61,1.60,7.76,270.00
60.50,4,652.78,1201.60,39.73,270.00
60.50,5,952.17,1.60,20.59,270.00
60.50,6,1.60,8.67,1.23,0.00
60.60,0,1106.61,1.60,37.98,270.00
60.60,1,1992.75,1.60,24.76,270.00
60.60,2,2367.86,598.40,29.65,90.00
60.60,3,3209.82,1.60,7.90,270.00
60.60,4,648.79,1201.60,39.90,270.00
60.60,5,950.08,1.60,20.84,270.00
60.60,6,1.60,8.82,1.47,0.00
60.70,0,1102.82,1.60,37.85,270.00
60.70,1,1990.26,1.60,24.95,270.00
60.70,2,2370.84,598.40,29.83,90.00
60.70,3,3209.02,1.60,8.06,270.00
60.70,4,644.77,1201.60,40.13,270.00
60.70,5,947.98,1.60,20.99,270.00
60.70,6,1.60,8.99,1.67,0.00
60.80,0,1099.04,1.60,37.85,270.00
60.80,1,1987.74,1.60,25.14,270.00
60.80,2,2373.85,598.40,30.08,90.00
60.80,3,3208.19,1.60,8.25,270.00
60.80,4,640.74,1201.60,40.35,270.00
60.80,5,945.87,1.60,21.19,270.00
60.80,6,1.60,9.17,1.84,0.00
60.90,0,1095.27,1.60,37.72,270.00
60.90,1,1985.20,1.60,25.39,270.00
60.90,2,2376.88,598.40,30.29,90.00
60.90,3,3207.35,1.60,8.38,270.00
60.90,4,636.68,1201.60,40.60,270.00
60.90,5,943.73,1.60,21.33,270.00
60.90,6,1.60,9.38,2.10,0.00
61.00,0,1091.51,1.60,37.58,270.00
61.00,1,1982.64,1.60,25.62,270.00
61.00,2,2379.93,598.40,30.51,90.00
61.00,3,3206.49,1.60,8.58,270.00
61.00,4,632.61,1201.60,40.73,270.00
61.00,5,941.58,1.60,21.56,270.00
61.00,6,1.60,9.61,2.27,0.00
61.10,0,1087.76,1.60,37.50,270.00
61.10,1,1980.06,1.60,25.78,270.00
61.10,2,2383.01,598.40,30.73,90.00
61.10,3,3205.61,1.60,8.82,270.00
61.10,4,628.52,1201.60,40.87,270.00
61.10,5,939.40,1.60,21.79,270.00
61.10,6,1.60,9.86,2.47,0.00
61.20,0,1084.01,1.60,37.51,270.00
61.20,1,1977.47,1.60,25.93,270.00
61.20,2,2386.09,598.40,30.88,90.00
61.20,3,3204.71,1.60,8.99,270.00
61.20,4,624.41,1201.60,41.07,270.00
61.20,5,937.20,1.60,21.94,270.00
61.20,6,1.60,10.12,2.69,0.00
61.30,0,1080.26,1.60,37.44,270.00
61.30,1,1974.85,1.60,26.17,270.00
61.30,2,2389.20,598.40,31.10,90.00
61.30,3,3203.80,1.60,9.14,270.00
61.30,4,620.29,1201.60,41.22,270.00
61.30,5,935.00,1.60,22.07,270.00
61.30,6,1.60,10.42,2.92,0.00
61.40,0,1076.53,1.60,37.29,270.00
61.40,1,1972.21,1.60,26.43,270.00
61.40,2,2392.34,598.40,31.34,90.00
61.40,3,3202.87,1.60,9.30,270.00
61.40,4,616.14,1201.60,41.46,270.00
61.40,5,932.77,1.60,22.25,270.00
61.40,6,1.60,10.73,3.11,0.00
61.50,0,1072.80,1.60,37.29,270.00
61.50,1,1969.55,1.60,26.65,270.00
61.50,2,2395.50,598.40,31.57,90.00
61.50,3,3201.92,1.60,9.51,270.00
61.50,4,611.98,1201.60,41.62,270.00
61.50,5,930.53,1.60,22.39,270.00
61.50,6,1.60,11.06,3.29,0.00
61.60,0,1069.08,1.60,37.22,270.00
61.60,1,1966.87,1.60,26.79,270.00
61.60,2,2398.67,598.40,31.78,90.00
61.60,3,3200.95,1.60,9.72,270.00
61.60,4,607.80,1201.60,41.81,270.00
61.60,5,928.28,1.60,22.54,270.00
61.60,6,1.60,11.41,3.55,0.00
61.70,0,1065.37,1.60,37.13,270.00
61.70,1,1964.17,1.60,26.93,270.00
61.70,2,2401.88,598.40,32.03,90.00
61.70,3,3199.95,1.60,9.93,270.00
61.70,4,603.60,1201.60,42.05,270.00
61.70,5,926.00,1.60,22.76,270.00
61.70,6,1.60,11.79,3.80,0.00
61.80,0,1061.67,1.60,37.00,270.00
61.80,1,1961.46,1.60,27.10,270.00
61.80,2,2405.09,598.40,32.18,90.00
61.80,3,3198.94,1.60,10.15,270.00
61.80,4,599.37,1201.60,42.29,270.00
61.80,5,923.71,1.60,22.96,270.00
61.80,6,1.60,12.19,3.99,0.00
61.90,0,1057.97,1.60,36.95,270.00
61.90,1,1958.73,1.60,27.33,270.00
61.90,2,2408.34,598.40,32.42,90.00
61.90,3,3197.91,1.60,10.30,270.00
61.90,4,595.12,1201.60,42.47,270.00
61.90,5,921.39,1.60,23.21,270.00
61.90,6,1.60,12.61,4.17,0.00
62.00,0,1054.28,1.60,36.99,270.00
62.00,1,1955.97,1.60,27.58,270.00
62.00,2,2411.60,598.40,32.62,90.00
62.00,3,3196.85,1.60,10.52,270.00
62.00,4,590.86,1201.60,42.62,270.00
62.00,5,919.05,1.60,23.39,270.00
62.00,6,1.60,13.04,4.36,0.00
62.10,0,1050.58,1.60,37.00,270.00
62.10,1,1953.19,1.60,27.79,270.00
62.10,2,2414.88,598.40,32.76,90.00
62.10,3,3195.78,1.60,10.78,270.00
62.10,4,586.57,1201.60,42.87,270.00
62.10,5,916.69,1.60,23.59,270.00
62.10,6,1.60,13.50,4.55,0.00
62.20,0,1046.89,1.60,36.89,270.00
62.20,1,1950.40,1.60,27.96,270.00
62.20,2,2418.17,598.40,32.92,90.00
62.20,3,3194.68,1.60,10.93,270.00
62.20,4,582.26,1201.60,43.10,270.00
62.20,5,914.30,1.60,23.84,270.00
62.20,6,1.60,13.97,4.71,0.00
62.30,0,1043.19,1.60,36.94,270.00
62.30,1,1947.58,1.60,28.15,270.00
62.30,2,2421.48,598.40,33.11,90.00
62.30,3,3193.58,1.60,11.07,270.00
62.30,4,577.93,1201.60,43.29,270.00
62.30,5,911.90,1.60,24.00,270.00
62.30,6,1.60,14.47,4.95,0.00
62.40,0,1039.51,1.60,36.82,270.00
62.40,1,1944.74,1.60,28.40,270.00
62.40,2,2424.81,598.40,33.36,90.00
62.40,3,3192.45,1.60,11.23,270.00
62.40,4,573.59,1201.60,43.45,270.00
62.40,5,909.48,1.60,24.20,270.00
62.40,6,1.60,14.99,5.21,0.00
62.50,0,1035.83,1.60,36.84,270.00
62.50,1,1941.88,1.60,28.62,270.00
62.50,2,2428.17,598.40,33.52,90.00
62.50,3,3191.32,1.60,11.36,270.00
62.50,4,569.23,1201.60,43.60,270.00
62.50,5,907.05,1.60,24.37,270.00
62.50,6,1.60,15.53,5.41,0.00
62.60,0,1032.15,1.60,36.78,270.00
62.60,1,1939.00,1.60,28.76,270.00
62.60,2,2431.54,598.40,33.72,90.00
62.60,3,3190.16,1.60,11.58,270.00
62.60,4,564.85,1201.60,43.81,270.00
62.60,5,904.59,1.60,24.60,270.00
62.60,6,1.60,16.09,5.61,0.00
62.70,0,1028.47,1.60,36.81,270.00
62.70,1,1936.11,1.60,28.98,270.00
62.70,2,2434.93,598.40,33.87,90.00
62.70,3,3188.99,1.60,11.74,270.00
62.70,4,560.45,1201.60,44.01,270.00
62.70,5,902.10,1.60,24.85,270.00
62.70,6,1.60,16.67,5.80,0.00
62.80,0,1024.78,1.60,36.83,270.00
62.80,1,1933.18,1.60,29.21,270.00
62.80,2,2438.33,598.40,34.01,90.00
62.80,3,3187.80,1.60,11.88,270.00
62.80,4,556.03,1201.60,44.14,270.00
62.80,5,899.59,1.60,25.10,270.00
62.80,6,1.60,17.26,5.95,0.00
62.90,0,1021.10,1.60,36.88,270.00
62.90,1,1930.25,1.60,29.36,270.00
62.90,2,2441.75,598.40,34.23,90.00
62.90,3,3186.60,1.60,12.01,270.00
62.90,4,551.59,1201.60,44.37,270.00
62.90,5,897.06,1.60,25.32,270.00
62.90,6,1.60,17.87,6.09,0.00
63.00,0,1017.40,1.60,36.92,270.00
63.00,1,1927.30,1.60,29.53,270.00
63.00,2,2445.19,598.40,34.40,90.00
63.00,3,3185.38,1.60,12.18,270.00
63.00,4,547.14,1201.60,44.54,270.00
63.00,5,894.51,1.60,25.52,270.00
63.00,6,1.60,18.50,6.23,0.00
63.10,0,1013.73,1.60,36.79,270.00
63.10,1,1924.32,1.60,29.77,270.00
63.10,2,2448.65,598.40,34.59,90.00
63.10,3,3184.14,1.60,12.44,270.00
63.10,4,542.66,1201.60,44.78,270.00
63.10,5,891.94,1.60,25.69,270.00
63.10,6,1.60,19.14,6.46,0.00
63.20,0,1010.04,1.60,36.81,270.00
63.20,1,1921.33,1.60,29.90,270.00
63.20,2,2452.12,598.40,34.74,90.00
63.20,3,3182.88,1.60,12.60,270.00
63.20,4,538.17,1201.60,44.97,270.00
63.20,5,889.35,1.60,25.84,270.00
63.20,6,1.60,19.81,6.72,0.00
63.30,0,1006.37,1.60,36.77,270.00
63.30,1,1918.32,1.60,30.07,270.00
63.30,2,2455.62,598.40,34.92,90.00
63.30,3,3181.59,1.60,12.83,270.00
63.30,4,533.64,1201.60,45.23,270.00
63.30,5,886.75,1.60,26.06,270.00
63.30,6,1.60,20.50,6.90,0.00
63.40,0,1002.69,1.60,36.80,270.00
63.40,1,1915.30,1.60,30.26,270.00
63.40,2,2459.13,598.40,35.10,90.00
63.40,3,3180.29,1.60,13.01,270.00
63.40,4,529.10,1201.60,45.42,270.00
63.40,5,884.12,1.60,26.25,270.00
63.40,6,1.60,21.21,7.05,0.00
63.50,0,999.01,1.60,36.78,270.00
63.50,1,1912.25,1.60,30.49,270.00
63.50,2,2462.65,598.40,35.29,90.00
63.50,3,3178.97,1.60,13.23,270.00
63.50,4,524.54,1201.60,45.62,270.00
63.50,5,881.47,1.60,26.48,270.00
63.50,6,1.60,21.94,7.26,0.00
63.60,0,995.32,1.60,36.89,270.00
63.60,1,1909.19,1.60,30.63,270.00
63.60,2,2466.20,598.40,35.45,90.00
63.60,3,3177.62,1.60,13.46,270.00
63.60,4,519.95,1201.60,45.85,270.00
63.60,5,878.81,1.60,26.66,270.00
63.60,6,1.60,22.68,7.43,0.00
63.70,0,991.63,1.60,36.92,270.00
63.70,1,1906.11,1.60,30.77,270.00
63.70,2,2469.77,598.40,35.70,90.00
63.70,3,3176.26,1.60,13.66,270.00
63.70,4,515.35,1201.60,46.05,270.00
63.70,5,876.12,1.60,26.87,270.00
63.70,6,1.60,23.44,7.65,0.00
63.80,0,987.94,1.60,36.92,270.00
63.80,1,1903.01,1.60,31.00,270.00
63.80,2,2473.36,598.40,35.95,90.00
63.80,3,3174.88,1.60,13.81,270.00
63.80,4,510.72,1201.60,46.30,270.00
63.80,5,873.42,1.60,27.05,270.00
63.80,6,1.60,24.23,7.91,0.00
63.90,0,984.24,1.60,36.96,270.00
63.90,1,1899.89,1.60,31.15,270.00
63.90,2,2476.98,598.40,36.13,90.00
63.90,3,3173.47,1.60,14.04,270.00
63.90,4,506.07,1201.60,46.45,270.00
63.90,5,870.70,1.60,27.19,270.00
63.90,6,1.60,25.04,8.04,0.00
64.00,0,980.56,1.60,36.85,270.00
64.00,1,1896.76,1.60,31.37,270.00
64.00,2,2480.62,598.40,36.39,90.00
64.00,3,3172.04,1.60,14.28,270.00
64.00,4,501.41,1201.60,46.68,270.00
64.00,5,867.96,1.60,27.34,270.00
64.00,6,1.60,25.86,8.25,0.00
64.10,0,976.87,1.60,36.82,270.00
64.10,1,1893.59,1.60,31.62,270.00
64.10,2,2484.28,598.40,36.64,90.00
64.10,3,3170.59,1.60,14.51,270.00
64.10,4,496.71,1201.60,46.91,270.00
64.10,5,865.21,1.60,27.51,270.00
64.10,6,1.60,26.71,8.50,0.00
64.20,0,973.19,1.60,36.84,270.00
64.20,1,1890.41,1.60,31.80,270.00
64.20,2,2487.97,598.40,36.89,90.00
64.20,3,3169.12,1.60,14.73,270.00
64.20,4,492.00,1201.60,47.13,270.00
64.20,5,862.44,1.60,27.69,270.00
64.20,6,1.60,27.58,8.66,0.00
64.30,0,969.50,1.60,36.85,270.00
64.30,1,1887.21,1.60,31.98,270.00
64.30,2,2491.68,598.40,37.09,90.00
64.30,3,3167.62,1.60,14.99,270.00
64.30,4,487.27,1201.60,47.29,270.00
64.30,5,859.65,1.60,27.89,270.00
64.30,6,1.60,28.47,8.92,0.00
64.40,0,965.80,1.60,37.00,270.00
64.40,1,1883.99,1.60,32.21,270.00
64.40,2,2495.41,598.40,37.28,90.00
64.40,3,3166.10,1.60,15.19,270.00
64.40,4,482.53,1201.60,47.44,270.00
64.40,5,856.85,1.60,28.09,270.00
64.40,6,1.60,29.38,9.11,0.00
64.50,0,962.10,1.60,37.04,270.00
64.50,1,1880.75,1.60,32.39,270.00
64.50,2,2499.15,598.40,37.48,90.00
64.50,3,3164.57,1.60,15.37,270.00
64.50,4,477.76,1201.60,47.66,270.00
64.50,5,854.01,1.60,28.31,270.00
64.50,6,1.60,30.32,9.37,0.00
64.60,0,958.39,1.60,37.05,270.00
64.60,1,1877.49,1.60,32.64,270.00
64.60,2,2502.92,598.40,37.66,90.00
64.60,3,3163.01,1.60,15.54,270.00
64.60,4,472.98,1201.60,47.85,270.00
64.60,5,851.16,1.60,28.53,270.00
64.60,6,1.60,31.28,9.62,0.00
64.70,0,954.69,1.60,37.05,270.00
64.70,1,1874.20,1.60,32.87,270.00
64.70,2,2506.70,598.40,37.81,90.00
64.70,3,3161.44,1.60,15.77,270.00
64.70,4,468.17,1201.60,48.10,270.00
64.70,5,848.29,1.60,28.72,270.00
64.70,6,1.60,32.27,9.85,0.00
64.80,0,950.98,1.60,37.10,270.00
64.80,1,1870.90,1.60,33.04,270.00
64.80,2,2510.51,598.40,38.05,90.00
64.80,3,3159.85,1.60,15.90,270.00
64.80,4,463.33,1201.60,48.32,270.00
64.80,5,845.40,1.60,28.88,270.00
64.80,6,1.60,33.27,10.09,0.00
64.90,0,947.26,1.60,37.19,270.00
64.90,1,1867.58,1.60,33.18,270.00
64.90,2,2514.33,598.40,38.19,90.00
64.90,3,3158.23,1.60,16.16,270.00
64.90,4,458.48,1201.60,48.51,270.00
64.90,5,842.49,1.60,29.09,270.00
64.90,6,1.60,34.30,10.26,0.00
65.00,0,943.53,1.60,37.28,270.00
65.00,1,1864.24,1.60,33.43,270.00
65.00,2,2518.17,598.40,38.40,90.00
65.00,3,3156.59,1.60,16.41,270.00
65.00,4,453.61,1201.60,48.74,270.00
65.00,5,839.57,1.60,29.23,270.00
65.00,6,1.60,35.35,10.49,0.00
65.10,0,939.80,1.60,37.28,270.00
65.10,1,1860.87,1.60,33.65,270.00
65.10,2,2522.03,598.40,38.60,90.00
65.10,3,3154.93,1.60,16.57,270.00
65.10,4,448.71,1201.60,49.00,270.00
65.10,5,836.63,1.60,29.45,270.00
65.10,6,1.60,36.42,10.69,0.00
65.20,0,936.08,1.60,37.26,270.00
65.20,1,1857.49,1.60,33.79,270.00
65.20,2,2525.90,598.40,38.78,90.00
65.20,3,3153.25,1.60,16.78,270.00
65.20,4,443.79,1201.60,49.25,270.00
65.20,5,833.66,1.60,29.62,270.00
65.20,6,1.60,37.51,10.88,0.00
65.30,0,932.34,1.60,37.37,270.00
65.30,1,1854.09,1.60,34.00,270.00
65.30,2,2529.80,598.40,39.00,90.00
65.30,3,3151.55,1.60,17.02,270.00
65.30,4,438.84,1201.60,49.49,270.00
65.30,5,830.69,1.60,29.76,270.00
65.30,6,1.60,38.62,11.11,0.00
65.40,0,928.60,1.60,37.37,270.00
65.40,1,1850.67,1.60,34.24,270.00
65.40,2,2533.72,598.40,39.16,90.00
65.40,3,3149.83,1.60,17.26,270.00
65.40,4,433.86,1201.60,49.74,270.00
65.40,5,827.69,1.60,29.98,270.00
65.40,6,1.60,39.75,11.32,0.00
65.50,0,924.86,1.60,37.47,270.00
65.50,1,1847.23,1.60,34.42,270.00
65.50,2,2537.65,598.40,39.33,90.00
65.50,3,3148.08,1.60,17.43,270.00
